wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,A,A1,A2,A3,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Haardt, Christian,CDU,Eiskirch, Thomas,SPD,Rettich, Wolfgang Sebastian,GR�NE,L�cking, Jens,FDP,,NPD,Michaelis, Brunhilde,DIE LINKE,,REP,D8,�DP,H�se, Jenny,B�So,,PBC,D11,Tierschutzpartei,D12,FAMILIE,D13,Die PARTEI,D14,ZENTRUM,D15,BGD,D16,AUF,Knipschild-Pieper, Monika,PIRATEN,D18,ddp,D19,Freie Union,D20,RENTNER,D21,pro NRW,D22,Die VIOLETTEN,D23,BIG,D24,Volksabstimmung,D25,FBI
09.05.2010,Landtagswahl NRW,108,5911000,6302,1609,1292,317,0,851,3,16,12,835,839,223,204,463,385,55,111,28,38,,4,37,41,,7,,0,3,0,,0,,8,,3,,1,,0,,0,,0,26,20,,0,,0,,5,,9,,1,,0,,0,,2
09.05.2010,Landtagswahl NRW,108,5911000,6303,1325,994,331,0,622,0,7,4,615,618,140,141,366,285,47,101,18,20,,2,32,38,,2,,0,3,2,,0,,4,,0,,0,,0,,0,,0,9,12,,0,,0,,0,,9,,0,,2,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6304,1345,1089,256,0,657,1,11,8,646,649,189,180,349,309,52,60,14,38,,1,29,29,,3,,2,2,1,,2,,0,,3,,0,,1,,0,,0,11,10,,0,,0,,5,,2,,1,,2,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6305,1158,880,278,0,531,0,7,8,524,523,129,120,293,241,47,80,27,25,,10,15,23,,2,,0,3,0,,0,,3,,2,,0,,2,,0,,1,10,10,,0,,0,,0,,4,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6306,987,812,175,0,479,0,7,4,472,475,92,76,288,242,43,71,8,20,,8,24,27,,1,,1,6,2,,0,,4,,1,,0,,1,,0,,0,11,12,,0,,0,,6,,3,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6307,1658,1223,435,0,845,4,8,8,837,837,281,267,407,329,76,131,31,41,,3,26,33,,0,,0,2,0,,1,,2,,5,,2,,0,,0,,0,14,21,,0,,0,,0,,1,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6308,908,720,188,0,496,0,6,2,490,494,168,154,234,186,48,78,16,27,,2,17,21,,1,,0,0,0,,0,,4,,2,,0,,0,,0,,0,7,13,,0,,0,,2,,3,,0,,0,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,6401,608,482,126,0,272,5,5,3,267,269,84,79,143,118,20,34,7,12,,0,9,6,,0,,1,2,0,,2,,3,,1,,0,,0,,0,,0,2,4,,0,,0,,0,,6,,0,,2,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,6402,727,623,104,0,379,0,11,8,368,371,79,78,231,202,21,36,9,12,,2,19,27,,0,,0,2,0,,0,,2,,3,,0,,0,,0,,0,7,3,,0,,0,,1,,2,,1,,2,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6403,946,820,126,0,439,2,8,8,431,431,111,106,233,212,36,47,17,24,,4,25,25,,0,,0,0,0,,1,,0,,0,,1,,0,,0,,0,9,7,,0,,0,,2,,2,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6404,585,471,114,0,251,0,4,3,247,248,71,64,135,109,21,40,7,14,,1,8,10,,1,,0,1,0,,0,,0,,0,,0,,0,,0,,0,4,6,,0,,0,,1,,2,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6405,879,723,156,0,447,2,7,6,440,441,117,112,242,210,34,60,13,15,,2,24,24,,2,,0,2,0,,1,,1,,0,,1,,0,,0,,0,8,4,,0,,0,,2,,6,,0,,0,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,6406,835,714,121,0,401,0,1,3,400,398,88,82,233,190,33,60,10,11,,4,29,29,,2,,1,0,0,,0,,5,,1,,1,,0,,0,,0,7,7,,0,,1,,0,,2,,0,,2,,0,,0
