wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,ohne Vermerk W,mit Vermerk W,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,Eiskirch, SPD,Franz, CDU,Engel, GR�NE,Hohmeier, Die Linke.,Gleising, SOZIAL,Cremer, NPD,Liese, AfD,L�cking, Freie B�rger,Zarske, Einzelbewerber,Wendland, Einzelbewerber,Ermann, Einzelbewerber,Pour Yousefi Kermani, Einzelbewerber
13.09.2015,B�rgermeisterwahl NRW,5911000,5104,1151,939,212,0,322,0,4,318,122,100,32,6,1,0,5,8,5,24,0,15
13.09.2015,B�rgermeisterwahl NRW,5911000,5105,1226,1032,194,0,445,0,5,440,178,146,34,16,0,0,5,18,3,24,1,15
13.09.2015,B�rgermeisterwahl NRW,5911000,5106,1158,1007,151,0,345,0,1,344,102,118,46,11,0,3,7,15,2,32,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,5107,1521,1314,207,0,463,0,5,458,170,133,56,15,2,1,16,16,2,30,3,14
13.09.2015,B�rgermeisterwahl NRW,5911000,5108,1099,953,146,0,319,0,3,316,92,127,29,10,0,1,8,12,1,26,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,5109,1230,1041,189,0,436,0,5,431,155,116,55,22,2,4,8,9,2,48,1,9
13.09.2015,B�rgermeisterwahl NRW,5911000,5201,1026,817,209,0,417,0,3,414,144,135,37,9,4,4,9,10,0,42,0,20
13.09.2015,B�rgermeisterwahl NRW,5911000,5202,1144,922,222,0,378,0,4,374,143,124,39,10,3,3,7,9,0,20,0,16
13.09.2015,B�rgermeisterwahl NRW,5911000,5203,979,874,105,0,346,0,4,342,131,107,25,7,4,6,9,12,0,28,0,13
13.09.2015,B�rgermeisterwahl NRW,5911000,5204,975,823,152,0,299,0,2,297,97,91,31,11,0,3,8,17,0,26,5,8
13.09.2015,B�rgermeisterwahl NRW,5911000,5205,1007,831,176,0,312,0,2,310,84,134,36,14,2,0,4,19,2,10,1,4
13.09.2015,B�rgermeisterwahl NRW,5911000,5206,698,605,93,0,206,0,0,206,69,73,20,10,1,2,8,2,0,14,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,5207,870,802,68,0,172,0,2,170,70,49,16,11,1,0,5,4,0,10,0,4
13.09.2015,B�rgermeisterwahl NRW,5911000,5208,897,814,83,0,147,0,7,140,62,38,12,13,3,0,2,2,0,6,0,2
13.09.2015,B�rgermeisterwahl NRW,5911000,5209,556,519,37,0,102,0,2,100,36,18,10,13,0,1,1,0,0,20,0,1
13.09.2015,B�rgermeisterwahl NRW,5911000,5210,1192,1072,120,0,357,0,4,353,102,109,54,23,0,1,7,4,2,34,0,17
13.09.2015,B�rgermeisterwahl NRW,5911000,5301,1155,1053,102,0,249,0,5,244,92,67,27,24,0,1,10,2,2,10,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,5302,1238,1096,142,0,403,0,4,399,130,103,67,30,4,0,13,3,1,32,2,14
13.09.2015,B�rgermeisterwahl NRW,5911000,5303,858,827,31,0,188,0,2,186,79,25,19,19,1,1,3,3,2,20,2,12
13.09.2015,B�rgermeisterwahl NRW,5911000,5304,1216,1037,179,0,401,0,6,395,122,136,52,24,3,2,7,7,1,24,1,16
13.09.2015,B�rgermeisterwahl NRW,5911000,5305,1090,930,160,0,341,0,3,338,123,86,39,24,5,4,11,7,2,29,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,5306,975,930,45,0,150,0,0,150,55,26,13,27,2,0,3,1,1,17,0,5
13.09.2015,B�rgermeisterwahl NRW,5911000,5307,747,679,68,0,209,0,1,208,78,47,22,14,1,3,5,21,1,8,2,6
13.09.2015,B�rgermeisterwahl NRW,5911000,5401,1211,950,261,0,423,0,3,420,110,176,52,20,3,2,14,8,3,21,2,9
13.09.2015,B�rgermeisterwahl NRW,5911000,5402,1298,1018,280,0,425,0,3,422,141,181,40,8,1,0,6,18,2,11,0,14
13.09.2015,B�rgermeisterwahl NRW,5911000,5403,1151,939,212,0,448,0,3,445,156,160,47,13,3,4,16,12,0,19,0,15
13.09.2015,B�rgermeisterwahl NRW,5911000,5404,1223,927,296,0,405,0,2,403,149,157,32,9,1,1,5,10,3,21,1,14
13.09.2015,B�rgermeisterwahl NRW,5911000,5405,1322,1098,224,0,491,0,4,487,171,197,42,7,0,3,8,14,3,25,1,16
13.09.2015,B�rgermeisterwahl NRW,5911000,5406,1306,1112,194,0,499,0,4,495,196,186,44,11,3,1,12,14,2,14,0,12
13.09.2015,B�rgermeisterwahl NRW,5911000,5407,1194,964,230,0,461,0,1,460,168,191,32,1,1,2,15,17,2,21,1,9
13.09.2015,B�rgermeisterwahl NRW,5911000,5408,1121,933,188,0,418,0,3,415,170,150,23,10,0,4,6,13,1,21,0,17
13.09.2015,B�rgermeisterwahl NRW,5911000,5409,1173,932,241,0,408,0,3,405,143,156,31,14,0,2,17,13,5,13,0,11
13.09.2015,B�rgermeisterwahl NRW,5911000,6101,1386,1191,195,0,305,0,0,305,84,81,34,13,4,2,10,4,4,52,3,14
13.09.2015,B�rgermeisterwahl NRW,5911000,6102,1317,1133,184,0,487,0,0,487,166,127,65,24,8,6,11,12,3,52,1,12
13.09.2015,B�rgermeisterwahl NRW,5911000,6103,1130,1035,95,0,329,0,4,325,139,64,28,16,1,3,10,11,7,30,2,14
13.09.2015,B�rgermeisterwahl NRW,5911000,6104,1020,940,80,0,220,0,2,218,115,41,18,6,2,3,11,6,1,10,0,5
13.09.2015,B�rgermeisterwahl NRW,5911000,6105,1145,969,176,0,326,0,1,325,159,88,24,3,3,7,7,4,2,14,2,12
13.09.2015,B�rgermeisterwahl NRW,5911000,6106,1015,862,153,0,231,0,7,224,92,69,18,10,4,6,8,4,1,9,2,1
13.09.2015,B�rgermeisterwahl NRW,5911000,6201,1488,1279,209,0,466,0,9,457,152,141,45,16,5,2,8,15,5,51,3,14
13.09.2015,B�rgermeisterwahl NRW,5911000,6202,1561,1260,301,0,497,0,5,492,190,139,50,11,9,5,9,22,4,39,0,14
13.09.2015,B�rgermeisterwahl NRW,5911000,6203,1578,1330,248,0,630,0,5,625,222,243,44,10,6,2,7,21,5,49,1,15
13.09.2015,B�rgermeisterwahl NRW,5911000,6204,1588,1303,285,0,441,0,4,437,183,115,34,7,3,2,14,14,5,35,2,23
13.09.2015,B�rgermeisterwahl NRW,5911000,6205,1000,793,207,0,324,0,2,322,97,127,27,10,2,2,7,10,5,20,0,15
13.09.2015,B�rgermeisterwahl NRW,5911000,6206,1826,1553,273,0,619,0,2,617,254,203,47,20,2,6,18,19,4,30,0,14
13.09.2015,B�rgermeisterwahl NRW,5911000,6301,1305,1127,178,0,488,0,2,486,190,151,40,9,6,8,21,16,3,30,1,11
13.09.2015,B�rgermeisterwahl NRW,5911000,6302,1437,1176,261,0,460,0,3,457,167,168,26,13,1,6,8,23,2,30,3,10
13.09.2015,B�rgermeisterwahl NRW,5911000,6303,1285,1062,223,0,425,0,4,421,160,140,24,18,2,5,11,6,3,43,3,6
13.09.2015,B�rgermeisterwahl NRW,5911000,6304,1347,1030,317,0,502,0,4,498,178,167,50,5,0,5,18,23,4,35,3,10
13.09.2015,B�rgermeisterwahl NRW,5911000,6305,1346,1113,233,0,450,0,3,447,187,123,46,14,7,6,12,16,3,20,0,13
13.09.2015,B�rgermeisterwahl NRW,5911000,6306,1155,935,220,0,418,0,1,417,135,164,37,9,1,3,13,13,4,28,1,9
13.09.2015,B�rgermeisterwahl NRW,5911000,6307,1187,940,247,0,400,0,3,397,162,122,29,14,5,2,10,32,2,9,1,9
13.09.2015,B�rgermeisterwahl NRW,5911000,6308,1251,1089,162,0,442,0,3,439,209,133,31,10,3,1,10,12,2,18,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,6401,1294,1134,160,0,383,0,4,379,150,112,35,17,0,5,8,7,2,25,0,18
13.09.2015,B�rgermeisterwahl NRW,5911000,6402,1446,1297,149,0,424,0,3,421,158,123,39,8,3,8,10,5,5,46,1,15
13.09.2015,B�rgermeisterwahl NRW,5911000,6403,1175,1071,104,0,459,3,5,454,175,111,57,6,5,3,17,17,13,22,2,26
13.09.2015,B�rgermeisterwahl NRW,5911000,6404,1321,1131,190,0,389,0,4,385,180,108,27,13,1,5,13,11,2,17,3,5
13.09.2015,B�rgermeisterwahl NRW,5911000,6405,1360,1226,134,0,421,0,5,416,155,144,38,12,3,3,10,17,1,21,1,11
13.09.2015,B�rgermeisterwahl NRW,5911000,6406,1180,1020,160,0,421,0,9,412,133,161,36,8,4,7,15,16,4,18,2,8
13.09.2015,B�rgermeisterwahl NRW,5911000,6407,1197,1059,138,0,425,0,8,417,170,130,24,10,3,2,20,10,5,27,1,15
13.09.2015,B�rgermeisterwahl NRW,5911000,6501,1175,1030,145,0,382,0,3,379,189,94,26,5,3,6,8,8,6,20,1,13
13.09.2015,B�rgermeisterwahl NRW,5911000,6502,960,765,195,0,327,0,2,325,125,112,20,11,0,3,5,7,8,28,2,4
13.09.2015,B�rgermeisterwahl NRW,5911000,6503,1323,1082,241,0,454,6,1,453,152,154,38,9,1,3,11,18,18,42,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,6504,1194,1069,125,0,416,4,6,410,170,120,42,6,1,9,3,15,14,18,0,12
13.09.2015,B�rgermeisterwahl NRW,5911000,6505,1037,891,146,0,412,0,4,408,146,147,41,6,5,1,17,7,4,25,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,6506,1097,929,168,0,317,0,2,315,134,74,46,3,3,4,10,9,8,18,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,6507,1180,1063,117,0,337,0,6,331,147,69,35,17,1,3,17,6,4,26,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,6508,1080,1026,54,0,313,0,5,308,157,60,35,12,1,4,9,3,4,11,0,12
13.09.2015,B�rgermeisterwahl NRW,5911000,6509,1105,959,146,0,316,0,2,314,133,80,36,10,3,4,5,14,0,22,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,9101,0,0,0,0,390,390,2,388,143,144,32,13,2,4,13,9,3,19,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9102,0,0,0,0,392,392,0,392,113,186,32,14,0,2,8,5,1,24,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,9103,0,0,0,0,430,430,4,426,161,151,32,19,4,4,10,14,3,21,2,5
13.09.2015,B�rgermeisterwahl NRW,5911000,9111,0,0,0,0,379,379,1,378,152,140,29,13,6,7,7,8,1,14,0,1
13.09.2015,B�rgermeisterwahl NRW,5911000,9112,0,0,0,0,315,315,2,313,128,92,26,12,4,2,3,6,1,34,2,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9113,0,0,0,0,428,428,4,424,190,141,23,19,10,3,8,7,4,18,0,1
13.09.2015,B�rgermeisterwahl NRW,5911000,9121,0,0,0,0,385,385,10,375,135,110,37,19,5,7,7,11,4,34,2,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9122,0,0,0,0,333,333,3,330,100,128,36,13,2,3,7,8,2,24,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9123,0,0,0,0,291,291,2,289,139,64,29,11,1,2,4,2,8,26,0,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9131,0,0,0,0,432,432,1,431,163,99,65,14,4,5,11,9,2,57,0,2
13.09.2015,B�rgermeisterwahl NRW,5911000,9132,0,0,0,0,339,339,1,338,117,132,38,10,3,4,9,4,1,16,0,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9133,0,0,0,0,365,365,3,362,144,119,30,8,2,0,7,2,2,34,0,14
13.09.2015,B�rgermeisterwahl NRW,5911000,9141,0,0,0,0,408,408,1,407,135,138,46,16,2,3,7,10,2,42,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9142,0,0,0,0,348,348,6,342,126,134,37,13,0,3,4,6,1,16,0,2
13.09.2015,B�rgermeisterwahl NRW,5911000,9143,0,0,0,0,358,358,2,356,132,105,44,12,5,2,5,1,0,43,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,9151,0,0,0,0,351,351,1,350,141,86,41,12,3,7,7,13,1,27,3,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9152,0,0,0,0,398,398,3,395,149,124,33,15,4,2,12,12,5,32,3,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9161,0,0,0,0,429,429,7,422,183,136,28,11,1,3,18,12,6,20,2,2
13.09.2015,B�rgermeisterwahl NRW,5911000,9162,0,0,0,0,389,389,6,383,150,129,30,18,4,5,13,6,6,13,1,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9171,0,0,0,0,372,372,1,371,147,97,31,11,3,7,12,11,15,24,4,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9172,0,0,0,0,378,378,3,375,172,114,21,13,2,6,8,7,10,17,0,5
13.09.2015,B�rgermeisterwahl NRW,5911000,9181,0,0,0,0,371,371,2,369,165,93,26,18,2,9,10,12,11,22,0,1
13.09.2015,B�rgermeisterwahl NRW,5911000,9182,0,0,0,0,364,364,0,364,172,94,24,14,0,8,8,9,5,27,1,2
13.09.2015,B�rgermeisterwahl NRW,5911000,9211,0,0,0,0,236,236,2,234,79,74,15,6,1,10,8,5,3,25,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9212,0,0,0,0,310,310,2,308,124,100,13,5,1,8,8,9,9,17,3,11
13.09.2015,B�rgermeisterwahl NRW,5911000,9221,0,0,0,0,415,415,2,413,173,132,23,4,2,4,13,15,17,20,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,9222,0,0,0,0,409,409,3,406,145,154,15,13,5,4,19,6,13,21,2,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9231,0,0,0,0,277,277,4,273,111,81,18,9,1,4,8,7,4,24,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9232,0,0,0,0,229,229,3,226,73,92,15,7,0,7,7,3,6,11,1,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9241,0,0,0,0,230,230,1,229,82,75,14,9,0,3,12,2,7,21,1,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9242,0,0,0,0,256,256,0,256,102,81,17,9,3,10,8,5,9,10,0,2
13.09.2015,B�rgermeisterwahl NRW,5911000,9251,0,0,0,0,477,477,4,473,219,117,34,13,1,6,22,14,6,33,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9252,0,0,0,0,400,400,6,394,134,155,25,6,3,8,10,7,4,32,2,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9261,0,0,0,0,412,412,2,410,147,168,25,11,0,2,4,16,9,20,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9262,0,0,0,0,469,469,6,463,202,153,22,13,3,10,14,6,9,24,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9263,0,0,0,0,415,415,1,414,135,180,15,8,4,8,5,14,13,22,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,9271,0,0,0,0,396,396,3,393,153,130,25,9,3,5,11,6,21,18,3,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9272,0,0,0,0,389,389,2,387,135,165,18,11,1,2,4,12,9,25,0,5
13.09.2015,B�rgermeisterwahl NRW,5911000,9311,0,0,0,0,385,385,2,383,150,123,30,7,1,5,14,16,3,28,1,5
13.09.2015,B�rgermeisterwahl NRW,5911000,9312,0,0,0,0,340,340,2,338,189,76,24,5,1,4,3,14,5,9,5,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9313,0,0,0,0,327,327,5,322,167,73,21,13,3,6,7,10,5,15,2,0
13.09.2015,B�rgermeisterwahl NRW,5911000,9321,0,0,0,0,476,476,2,474,226,149,28,8,5,5,6,10,1,26,6,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9322,0,0,0,0,360,360,3,357,150,114,20,8,6,1,14,14,2,10,14,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9323,0,0,0,0,424,424,4,420,211,108,27,6,6,3,13,20,3,21,1,1
13.09.2015,B�rgermeisterwahl NRW,5911000,9331,0,0,0,0,400,400,3,397,162,121,28,6,4,12,14,13,2,23,2,10
13.09.2015,B�rgermeisterwahl NRW,5911000,9332,0,0,0,0,377,377,5,372,170,113,28,6,1,3,11,13,4,15,2,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9411,0,0,0,0,359,359,1,358,154,113,26,14,2,1,20,6,2,14,1,5
13.09.2015,B�rgermeisterwahl NRW,5911000,9412,0,0,0,0,339,339,3,336,146,85,14,10,8,9,21,11,6,19,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9421,0,0,0,0,339,339,1,338,171,101,17,6,3,6,9,6,2,12,0,5
13.09.2015,B�rgermeisterwahl NRW,5911000,9422,0,0,0,0,401,401,2,399,190,112,24,11,1,6,15,10,8,12,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,9431,0,0,0,0,312,312,2,310,116,67,27,10,9,10,9,13,12,30,4,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9432,0,0,0,0,287,287,3,284,114,83,29,8,7,8,7,9,1,13,1,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9441,0,0,0,0,335,335,4,331,145,77,23,14,2,6,22,15,3,18,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9442,0,0,0,0,304,304,0,304,144,85,24,10,3,2,5,5,1,13,0,12
13.09.2015,B�rgermeisterwahl NRW,5911000,9451,0,0,0,0,331,331,3,328,121,105,34,10,4,6,17,7,2,13,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9452,0,0,0,0,273,273,2,271,103,71,32,20,7,2,4,9,2,19,1,1
13.09.2015,B�rgermeisterwahl NRW,5911000,9453,0,0,0,0,298,298,6,292,130,85,22,11,2,6,11,7,2,12,1,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9511,0,0,0,0,355,355,3,352,152,106,33,8,2,5,17,6,2,18,0,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9512,0,0,0,0,383,383,7,376,154,125,30,6,1,4,14,9,1,19,4,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9513,0,0,0,0,353,353,4,349,156,117,22,5,5,2,10,8,0,17,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,9514,0,0,0,0,348,348,2,346,135,123,31,12,1,4,3,4,3,21,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9521,0,0,0,0,471,471,5,466,147,204,50,15,2,5,11,6,4,15,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,9522,0,0,0,0,342,342,6,336,139,105,30,5,6,3,5,11,1,24,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,9523,0,0,0,0,354,354,3,351,135,122,40,11,0,0,13,8,2,16,1,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9531,0,0,0,0,379,379,3,376,131,127,41,15,2,0,9,11,1,21,4,14
13.09.2015,B�rgermeisterwahl NRW,5911000,9532,0,0,0,0,289,289,3,286,84,86,30,18,2,1,10,13,0,28,0,14
13.09.2015,B�rgermeisterwahl NRW,5911000,9541,0,0,0,0,462,462,1,461,162,205,34,8,7,3,5,11,7,15,0,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9542,0,0,0,0,438,438,3,435,181,177,29,17,1,5,2,3,0,10,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,9543,0,0,0,0,399,399,3,396,148,190,16,2,2,1,8,14,0,9,2,4
13.09.2015,B�rgermeisterwahl NRW,5911000,9544,0,0,0,0,258,258,1,257,92,107,25,2,0,5,5,3,1,9,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9545,0,0,0,0,392,392,4,388,126,192,26,6,0,1,13,10,0,7,1,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9611,0,0,0,0,436,436,0,436,172,140,32,13,7,2,11,12,4,37,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9612,0,0,0,0,374,374,8,366,188,110,22,11,1,2,10,10,0,11,1,0
13.09.2015,B�rgermeisterwahl NRW,5911000,9621,0,0,0,0,438,438,0,438,151,179,30,10,3,1,16,12,4,23,1,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9622,0,0,0,0,548,548,5,543,243,178,33,15,6,9,7,16,5,25,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9623,0,0,0,0,429,429,3,426,164,181,23,9,1,2,10,9,6,13,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,9631,0,0,0,0,389,389,0,389,156,155,27,7,3,0,15,9,1,12,1,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9632,0,0,0,0,479,479,2,477,184,177,38,7,8,2,12,24,2,8,0,15
13.09.2015,B�rgermeisterwahl NRW,5911000,9633,0,0,0,0,412,412,4,408,155,166,30,12,0,5,9,16,5,8,1,1
13.09.2015,B�rgermeisterwahl NRW,5911000,9634,0,0,0,0,434,434,0,434,179,152,25,8,1,5,16,19,0,19,0,10
13.09.2015,B�rgermeisterwahl NRW,5911000,9641,0,0,0,0,451,451,3,448,186,157,25,12,0,4,12,12,7,14,1,18
13.09.2015,B�rgermeisterwahl NRW,5911000,9642,0,0,0,0,503,503,2,501,224,154,41,15,1,10,15,12,6,12,2,9
13.09.2015,B�rgermeisterwahl NRW,5911000,9651,0,0,0,0,395,395,6,389,186,115,21,11,1,4,8,5,16,16,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,9652,0,0,0,0,426,426,2,424,180,146,23,9,4,2,11,16,10,18,2,3
13.09.2015,B�rgermeisterwahl NRW,5911000,9653,0,0,0,0,390,390,1,389,183,94,47,7,4,3,15,5,1,22,1,7
