wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,Wahlberechtigte ,ohne Sperrvermerk,mit Sperrvermerk,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Bollmann, Gerd,SPD,Fischbach, Ingrid,CDU,F��mann, Klaus Wilhelm,FDP,H�hfeld, J�rg,GR�NE,,DIE LINKE,Schumacher, Markus,NPD,D7,Tierschutzpartei,D8,FAMILIE,Blech, Bernd,REP,D10,Volksabstimmung,Weispfenning, Peter Georg,MLPD,D12,PSG,D13,ZENTRUM,,B�So,D15,DVU,D16,�DP,D17,PIRATEN,D18,B�ndnis 21/RRP,D19,RENTNER
27.09.2009,Bundestagswahl,142,5911000,4509,1164,948,216,0,675,3,13,8,662,667,321,235,188,160,36,64,95,99,,79,11,9,,6,,0,5,1,,0,6,1,,0,,0,,1,,0,,1,,10,,0,,1
27.09.2009,Bundestagswahl,142,5911000,4510,874,729,145,0,509,0,18,11,491,498,234,175,131,134,38,47,73,59,,64,11,4,,1,,1,1,2,,0,3,0,,0,,0,,0,,0,,0,,10,,1,,0
27.09.2009,Bundestagswahl,142,5911000,9311,0,0,0,0,751,751,10,6,741,745,412,362,170,156,59,68,68,55,,72,12,3,,6,,5,9,4,,0,11,1,,0,,0,,0,,0,,0,,6,,1,,6
27.09.2009,Bundestagswahl,142,5911000,9312,0,0,0,0,721,721,16,7,705,714,307,284,238,220,65,77,84,65,,35,7,5,,10,,2,0,0,,0,4,1,,0,,1,,0,,2,,0,,8,,0,,4
27.09.2009,Bundestagswahl,142,5911000,9321,0,0,0,0,622,622,10,1,612,621,289,242,173,170,55,64,85,57,,56,5,5,,4,,2,2,1,,0,3,0,,0,,0,,0,,0,,0,,12,,1,,7
27.09.2009,Bundestagswahl,142,5911000,9322,0,0,0,0,728,728,3,3,725,725,372,322,218,195,45,58,65,54,,55,11,5,,2,,2,5,1,,3,9,2,,0,,0,,1,,0,,0,,17,,1,,7
27.09.2009,Bundestagswahl,142,5911000,9323,0,0,0,0,655,655,15,10,640,645,310,268,188,177,56,60,66,56,,55,12,8,,7,,1,4,3,,0,4,0,,0,,0,,0,,0,,0,,7,,2,,1
27.09.2009,Bundestagswahl,142,5911000,9331,0,0,0,0,742,742,9,0,733,742,357,290,199,182,68,85,82,84,,65,15,7,,6,,1,6,6,,3,6,0,,0,,0,,0,,1,,0,,6,,0,,6
27.09.2009,Bundestagswahl,142,5911000,9332,0,0,0,0,651,651,17,6,634,645,318,275,216,187,43,57,47,49,,59,3,0,,4,,1,4,0,,0,3,0,,0,,0,,0,,1,,1,,7,,2,,2
27.09.2009,Bundestagswahl,142,5911000,9411,0,0,0,0,618,618,17,12,601,606,250,212,193,175,61,59,62,55,,58,24,12,,14,,2,3,1,,1,8,2,,0,,0,,0,,1,,0,,5,,3,,6
27.09.2009,Bundestagswahl,142,5911000,9412,0,0,0,0,543,543,15,5,528,538,263,210,148,123,40,49,48,43,,75,15,9,,4,,1,10,1,,3,4,0,,1,,0,,0,,0,,0,,10,,2,,7
27.09.2009,Bundestagswahl,142,5911000,9421,0,0,0,0,622,622,16,5,606,617,280,250,167,153,69,69,60,40,,71,12,6,,5,,1,10,3,,2,8,1,,0,,2,,0,,0,,0,,5,,5,,4
27.09.2009,Bundestagswahl,142,5911000,9422,0,0,0,0,629,629,12,5,617,624,278,238,180,161,51,59,86,59,,68,10,3,,6,,8,11,5,,1,1,0,,2,,0,,0,,1,,0,,6,,1,,6
27.09.2009,Bundestagswahl,142,5911000,9431,0,0,0,0,571,571,20,6,551,565,236,187,158,147,60,65,77,56,,60,13,7,,13,,2,3,2,,3,4,1,,0,,0,,0,,0,,2,,14,,2,,4
27.09.2009,Bundestagswahl,142,5911000,9432,0,0,0,0,526,526,13,5,513,521,231,185,152,146,40,51,70,52,,60,4,1,,6,,1,8,6,,1,8,0,,0,,0,,0,,3,,0,,8,,0,,1
27.09.2009,Bundestagswahl,142,5911000,9441,0,0,0,0,553,553,14,3,539,550,257,202,137,126,31,48,87,66,,78,9,7,,5,,2,10,3,,0,8,1,,0,,0,,1,,0,,1,,8,,0,,2
27.09.2009,Bundestagswahl,142,5911000,9442,0,0,0,0,604,604,12,4,592,600,304,256,146,132,43,56,74,49,,69,7,6,,10,,3,3,1,,1,15,0,,0,,0,,0,,1,,0,,4,,6,,6
27.09.2009,Bundestagswahl,142,5911000,9451,0,0,0,0,638,638,20,8,618,630,276,226,172,150,52,69,107,77,,82,5,4,,10,,1,3,2,,0,3,0,,0,,1,,1,,0,,1,,4,,1,,1
27.09.2009,Bundestagswahl,142,5911000,9452,0,0,0,0,784,784,20,9,764,775,359,293,213,199,47,75,115,80,,89,12,6,,7,,3,4,2,,0,14,0,,0,,0,,0,,3,,3,,8,,3,,4
